Flat profile:

Each sample counts as 0.01 seconds.
  %   cumulative   self              self     total           
 time   seconds   seconds    calls   s/call   s/call  name    
[214]    0.0    0.00    0.00       2         axis_revert_range [214]
-----------------------------------------------
                0.00    0.00       2/2           axis_revert_and_unlog_range [213]
[215]    0.0    0.00    0.00       2         axis_unlog_interval [215]
-----------------------------------------------
                0.00    0.00       1/2           set_term [286]
                0.00    0.00       1/2           init_terminal [267]
[216]    0.0    0.00    0.00       2         change_term [216]
                0.00    0.00       2/3           invalidate_palette [206]
-----------------------------------------------
                0.00    0.00       2/2           plot_border [56]
[217]    0.0    0.00    0.00       2         closepath [217]
                0.00    0.00       2/4           SVG_path [199]
-----------------------------------------------
                0.00    0.00       2/2           setup_tics [204]
[218]    0.0    0.00    0.00       2         copy_or_invent_formatstring [218]
-----------------------------------------------
                0.00    0.00       2/2           place_labels [227]
[219]    0.0    0.00    0.00       2         do_pointsize [219]
-----------------------------------------------
                0.00    0.00       1/2           eval_plots [6]
                0.00    0.00       1/2           unset_histogram [307]
[220]    0.0    0.00    0.00       2         free_histlist [220]
-----------------------------------------------
                0.00    0.00       2/2           parse_primary_expression <cycle 1> [91]
[221]    0.0    0.00    0.00       2         m_quote_capture [221]
                0.00    0.00       2/83          gp_realloc [82]
                0.00    0.00       2/56          parse_esc [86]
-----------------------------------------------
                0.00    0.00       2/2           setup_tics [204]
[222]    0.0    0.00    0.00       2         make_tics [222]
                0.00    0.00       2/2           quantize_normal_tics [229]
-----------------------------------------------
                0.00    0.00       2/2           plot_border [56]
[223]    0.0    0.00    0.00       2         newpath [223]
                0.00    0.00       2/4           SVG_path [199]
-----------------------------------------------
                0.00    0.00       1/2           update_gpval_variables [50]
                0.00    0.00       1/2           init_constants [63]
[224]    0.0    0.00    0.00       2         not_a_number [224]
-----------------------------------------------
                0.00    0.00       2/2           plot_option_using [43]
[225]    0.0    0.00    0.00       2         perm_at [225]
                0.00    0.00       2/44          temp_at [119]
                0.00    0.00       2/83          gp_realloc [82]
-----------------------------------------------
                0.00    0.00       2/2           do_plot [19]
[226]    0.0    0.00    0.00       2         place_arrows [226]
                0.00    0.00       2/30          term_apply_lp_properties [136]
-----------------------------------------------
                0.00    0.00       2/2           do_plot [19]
[227]    0.0    0.00    0.00       2         place_labels [227]
                0.00    0.00       2/2           do_pointsize [219]
-----------------------------------------------
                0.00    0.00       2/2           do_plot [19]
[228]    0.0    0.00    0.00       2         place_parallel_axes [228]
                0.00    0.00       1/30          term_apply_lp_properties [136]
-----------------------------------------------
                0.00    0.00       2/2           make_tics [222]
[229]    0.0    0.00    0.00       2         quantize_normal_tics [229]
-----------------------------------------------
                0.00    0.00       2/2           setup_tics [204]
[230]    0.0    0.00    0.00       2         round_outward [230]
-----------------------------------------------
                0.00    0.00       1/2           unset_isosamples [308]
                0.00    0.00       1/2           unset_samples [317]
[231]    0.0    0.00    0.00       2         sp_free [231]
-----------------------------------------------
                0.00    0.00       1/2           set_terminal [287]
                0.00    0.00       1/2           gp_exit_cleanup [262]
[232]    0.0    0.00    0.00       2         term_reset [232]
                0.00    0.00       1/1           SVG_reset [239]
-----------------------------------------------
                0.00    0.00       1/1           UpdateStatuslineWithMouseSetting [242]
[233]    0.0    0.00    0.00       1         GetAnnotateString [233]
                0.00    0.00       1/1           xy_format [330]
-----------------------------------------------
                0.00    0.00       1/1           recalc_statusline [278]
[234]    0.0    0.00    0.00       1         MousePosToGraphPosReal [234]
-----------------------------------------------
                0.00    0.00       1/1           term_start_plot [294]
[235]    0.0    0.00    0.00       1         SVG_graphics [235]
                0.00    0.00       1/33          SVG_GroupOpen [131]
-----------------------------------------------
                0.00    0.00       1/1           term_initialise [292]
[236]    0.0    0.00    0.00       1         SVG_init [236]
                0.00    0.00       1/14          SVG_SetFont [164]
                0.00    0.00       1/227         gp_strdup [74]
                0.00    0.00       1/83          gp_realloc [82]
-----------------------------------------------
                0.00    0.00       1/1           SVG_options [238]
[237]    0.0    0.00    0.00       1         SVG_local_reset [237]
                0.00    0.00       1/227         gp_strdup [74]
-----------------------------------------------
                0.00    0.00       1/1           set_terminal [287]
[238]    0.0    0.00    0.00       1         SVG_options [238]
                0.00    0.00       1/1217        almost_equals [73]
                0.00    0.00       1/1           SVG_local_reset [237]
                0.00    0.00       1/13          SVG_set_font [169]
-----------------------------------------------
                0.00    0.00       1/1           term_reset [232]
[239]    0.0    0.00    0.00       1         SVG_reset [239]
-----------------------------------------------
                0.00    0.00       1/1           term_end_plot [291]
[240]    0.0    0.00    0.00       1         SVG_text [240]
                0.00    0.00       1/45          SVG_GroupClose [118]
                0.00    0.00       1/71          SVG_PathClose [83]
-----------------------------------------------
                0.00    0.00       1/1           recalc_statusline [278]
[241]    0.0    0.00    0.00       1         UpdateStatusline [241]
                0.00    0.00       1/1           UpdateStatuslineWithMouseSetting [242]
-----------------------------------------------
                0.00    0.00       1/1           UpdateStatusline [241]
[242]    0.0    0.00    0.00       1         UpdateStatuslineWithMouseSetting [242]
                0.00    0.00       1/1           GetAnnotateString [233]
-----------------------------------------------
                0.00    0.00       1/1           main [1]
[243]    0.0    0.00    0.00       1         X11_args [243]
                0.00    0.00       1/222         gp_alloc [75]
                0.00    0.00       1/1           parse_driver [271]
-----------------------------------------------
                0.00    0.00       1/1           do_plot [19]
[244]    0.0    0.00    0.00       1         adjust_offsets [244]
-----------------------------------------------
                0.00    0.00       1/1           event_reset [253]
[245]    0.0    0.00    0.00       1         builtin_cancel_zoom [245]
-----------------------------------------------
                0.00    0.00       1/1           df_unset_datafile_binary [248]
[246]    0.0    0.00    0.00       1         clear_binary_records [246]
-----------------------------------------------
                0.00    0.00       1/1           unset_samples [317]
[247]    0.0    0.00    0.00       1         cp_free [247]
-----------------------------------------------
                0.00    0.00       1/1           reset_command [62]
[248]    0.0    0.00    0.00       1         df_unset_datafile_binary [248]
                0.00    0.00       1/1           clear_binary_records [246]
-----------------------------------------------
                0.00    0.00       1/1           boundary [49]
[249]    0.0    0.00    0.00       1         do_key_bounds [249]
-----------------------------------------------
                0.00    0.00       1/1           boundary [49]
[250]    0.0    0.00    0.00       1         do_key_layout [250]
-----------------------------------------------
                0.00    0.00       1/1           do_plot [19]
[251]    0.0    0.00    0.00       1         draw_key [251]
-----------------------------------------------
                0.00    0.00       1/1           do_plot [19]
[252]    0.0    0.00    0.00       1         draw_titles [252]
-----------------------------------------------
                0.00    0.00       1/1           set_terminal [287]
[253]    0.0    0.00    0.00       1         event_reset [253]
                0.00    0.00       1/1           builtin_cancel_zoom [245]
-----------------------------------------------
                0.00    0.00       1/1           df_tokenise [10]
[254]    0.0    0.00    0.00       1         expand_df_column [254]
                0.00    0.00       1/83          gp_realloc [82]
-----------------------------------------------
                0.00    0.00       1/1           init_memory [266]
[255]    0.0    0.00    0.00       1         extend_input_line [255]
                0.00    0.00       1/222         gp_alloc [75]
-----------------------------------------------
                0.00    0.00       1/1           init_memory [266]
[256]    0.0    0.00    0.00       1         extend_token_table [256]
                0.00    0.00       1/222         gp_alloc [75]
-----------------------------------------------
                0.00    0.00       1/1           boundary [49]
[257]    0.0    0.00    0.00       1         find_maxl_keys [257]
                0.00    0.00      12/48          ignore_enhanced [90]
                0.00    0.00       6/15          estimate_strlen [162]
-----------------------------------------------
                0.00    0.00       1/1           unset_arrowstyles [296]
[258]    0.0    0.00    0.00       1         free_arrowstyle [258]
-----------------------------------------------
                0.00    0.00       1/1           update_gpval_variables [50]
[259]    0.0    0.00    0.00       1         get_terminals_names [259]
                0.00    0.00       2/222         gp_alloc [75]
-----------------------------------------------
                0.00    0.00       1/1           main [1]
[260]    0.0    0.00    0.00       1         get_user_env [260]
                0.00    0.00       2/227         gp_strdup [74]
-----------------------------------------------
                0.00    0.00       1/1           main [1]
[261]    0.0    0.00    0.00       1         gp_atexit [261]
-----------------------------------------------
                0.00    0.00       1/1           main [1]
[262]    0.0    0.00    0.00       1         gp_exit_cleanup [262]
                0.00    0.00       1/2           term_reset [232]
-----------------------------------------------
                0.00    0.00       1/1           reset_palette [282]
[263]    0.0    0.00    0.00       1         init_color [263]
-----------------------------------------------
                0.00    0.00       1/1           main [1]
[264]    0.0    0.00    0.00       1         init_fit [264]
-----------------------------------------------
                0.00    0.00       1/1           eval_plots [6]
[265]    0.0    0.00    0.00       1         init_histogram [265]
-----------------------------------------------
                0.00    0.00       1/1           main [1]
[266]    0.0    0.00    0.00       1         init_memory [266]
                0.00    0.00       1/1           extend_token_table [256]
                0.00    0.00       1/1           extend_input_line [255]
                0.00    0.00       1/227         gp_strdup [74]
-----------------------------------------------
                0.00    0.00       1/1           main [1]
[267]    0.0    0.00    0.00       1         init_terminal [267]
                0.00    0.00       1/167         add_udv_by_name [76]
                0.00    0.00       1/227         gp_strdup [74]
                0.00    0.00       1/34          Gstring [130]
                0.00    0.00       1/2           change_term [216]
                0.00    0.00       1/1           qt_options [277]
-----------------------------------------------
                0.00    0.00       1/1           main [1]
[268]    0.0    0.00    0.00       1         interrupt_setup [268]
-----------------------------------------------
                0.00    0.00       1/1           main [1]
[269]    0.0    0.00    0.00       1         loadpath_handler [269]
-----------------------------------------------
                0.00    0.00       1/1           main [1]
[270]    0.0    0.00    0.00       1         locale_handler [270]
                0.00    0.00       1/227         gp_strdup [74]
-----------------------------------------------
                0.00    0.00       1/1           X11_args [243]
[271]    0.0    0.00    0.00       1         parse_driver [271]
                0.00    0.00       2/83          gp_realloc [82]
-----------------------------------------------
                0.00    0.00       1/1           do_plot [19]
[272]    0.0    0.00    0.00       1         place_histogram_titles [272]
-----------------------------------------------
                0.00    0.00       1/1           plot_command [4]
[273]    0.0    0.00    0.00       1         plot_mode [273]
-----------------------------------------------
                0.00    0.00       1/1           reset_command [62]
[274]    0.0    0.00    0.00       1         pm3d_reset [274]
-----------------------------------------------
                0.00    0.00       1/1           load_file [14]
[275]    0.0    0.00    0.00       1         prepare_call [275]
                0.00    0.00      19/227         gp_strdup [74]
                0.00    0.00      11/167         add_udv_by_name [76]
                0.00    0.00      10/85          gpfree_string [81]
                0.00    0.00      10/34          Gstring [130]
                0.00    0.00       1/18          Ginteger [144]
-----------------------------------------------
                0.00    0.00       1/1           main [1]
[276]    0.0    0.00    0.00       1         push_terminal [276]
                0.00    0.00       2/227         gp_strdup [74]
-----------------------------------------------
                0.00    0.00       1/1           init_terminal [267]
[277]    0.0    0.00    0.00       1         qt_options [277]
                0.00    0.00       7/8           QString::~QString() [2089]
                0.00    0.00       1/1           ensureOptionsCreated() [2098]
                0.00    0.00       1/3           QString::QString() [2094]
                0.00    0.00       1/1           operator+(QString const&, char const*) [2109]
                0.00    0.00       1/1           operator+(QString const&, QString const&) [2110]
                0.00    0.00       1/1           operator+(char const*, QString const&) [2108]
                0.00    0.00       1/1           operator+(QString const&, char) [2111]
                0.00    0.00       1/4           QString::operator+=(QString const&) [2091]
                0.00    0.00       1/1           QByteArray::data() [2099]
                0.00    0.00       1/1           QByteArray::~QByteArray() [2101]
-----------------------------------------------
                0.00    0.00       1/1           term_end_plot [291]
[278]    0.0    0.00    0.00       1         recalc_statusline [278]
                0.00    0.00       1/1           UpdateStatusline [241]
                0.00    0.00       1/1           MousePosToGraphPosReal [234]
-----------------------------------------------
                0.00    0.00       1/1           reset_command [62]
[279]    0.0    0.00    0.00       1         reset_colorbox [279]
-----------------------------------------------
                0.00    0.00       1/1           reset_command [62]
[280]    0.0    0.00    0.00       1         reset_hidden3doptions [280]
-----------------------------------------------
                0.00    0.00       1/1           reset_command [62]
[281]    0.0    0.00    0.00       1         reset_key [281]
-----------------------------------------------
                0.00    0.00       1/1           reset_command [62]
[282]    0.0    0.00    0.00       1         reset_palette [282]
                0.00    0.00       3/47          free_at [93]
                0.00    0.00       1/1           init_color [263]
-----------------------------------------------
                0.00    0.00       1/1           eval_plots [6]
[283]    0.0    0.00    0.00       1         save_writeback_all_axes [283]
-----------------------------------------------
                0.00    0.00       1/1           eval_plots [6]
[284]    0.0    0.00    0.00       1         set_cbminmax [284]
                0.00    0.00       2/2           axis_log_value_checked [212]
-----------------------------------------------
                0.00    0.00       1/1           do_plot [19]
[285]    0.0    0.00    0.00       1         set_plot_with_palette [285]
-----------------------------------------------
                0.00    0.00       1/1           set_terminal [287]
[286]    0.0    0.00    0.00       1         set_term [286]
                0.00    0.00       1/1954        equals [72]
                0.00    0.00       1/2           change_term [216]
-----------------------------------------------
                0.00    0.00       1/1           set_command [34]
[287]    0.0    0.00    0.00       1         set_terminal [287]
                0.00    0.00       3/1954        equals [72]
                0.00    0.00       1/1           event_reset [253]
                0.00    0.00       1/2           term_reset [232]
                0.00    0.00       1/1           set_term [286]
                0.00    0.00       1/1           SVG_options [238]
-----------------------------------------------
                0.00    0.00       1/1           main [1]
[288]    0.0    0.00    0.00       1         show_version [288]
                0.00    0.00       1/222         gp_alloc [75]
                0.00    0.00       1/83          gp_realloc [82]
-----------------------------------------------
                0.00    0.00       1/1           plotrequest [5]
[289]    0.0    0.00    0.00       1         splot_map_deactivate [289]
-----------------------------------------------
                0.00    0.00       1/1           term_set_output [293]
[290]    0.0    0.00    0.00       1         term_close_output [290]
-----------------------------------------------
                0.00    0.00       1/1           do_plot [19]
[291]    0.0    0.00    0.00       1         term_end_plot [291]
                0.00    0.00       1/33          SVG_layer [132]
                0.00    0.00       1/1           SVG_text [240]
                0.00    0.00       1/1           update_ruler [329]
                0.00    0.00       1/1           recalc_statusline [278]
-----------------------------------------------
                0.00    0.00       1/1           do_plot [19]
[292]    0.0    0.00    0.00       1         term_initialise [292]
                0.00    0.00       1/1           SVG_init [236]
-----------------------------------------------
                0.00    0.00       1/1           set_output [59]
[293]    0.0    0.00    0.00       1         term_set_output [293]
                0.00    0.00       1/1           term_close_output [290]
-----------------------------------------------
                0.00    0.00       1/1           do_plot [19]
[294]    0.0    0.00    0.00       1         term_start_plot [294]
                0.00    0.00       1/1           SVG_graphics [235]
                0.00    0.00       1/33          SVG_layer [132]
-----------------------------------------------
                0.00    0.00       1/1           reset_command [62]
[295]    0.0    0.00    0.00       1         unset_angles [295]
-----------------------------------------------
                0.00    0.00       1/1           reset_command [62]
[296]    0.0    0.00    0.00       1         unset_arrowstyles [296]
                0.00    0.00       1/1           free_arrowstyle [258]
-----------------------------------------------
                0.00    0.00       1/1           reset_command [62]
[297]    0.0    0.00    0.00       1         unset_boxplot [297]
-----------------------------------------------
                0.00    0.00       1/1           reset_command [62]
[298]    0.0    0.00    0.00       1         unset_boxwidth [298]
-----------------------------------------------
                0.00    0.00       1/1           reset_command [62]
[299]    0.0    0.00    0.00       1         unset_cntrlabel [299]
-----------------------------------------------
                0.00    0.00       1/1           reset_command [62]
[300]    0.0    0.00    0.00       1         unset_cntrparam [300]
-----------------------------------------------
                0.00    0.00       1/1           reset_command [62]
[301]    0.0    0.00    0.00       1         unset_contour [301]
-----------------------------------------------
                0.00    0.00       1/1           reset_command [62]
[302]    0.0    0.00    0.00       1         unset_dgrid3d [302]
-----------------------------------------------
                0.00    0.00       1/1           reset_command [62]
[303]    0.0    0.00    0.00       1         unset_dummy [303]
-----------------------------------------------
                0.00    0.00       1/1           reset_command [62]
[304]    0.0    0.00    0.00       1         unset_fillstyle [304]
-----------------------------------------------
                0.00    0.00       1/1           reset_command [62]
[305]    0.0    0.00    0.00       1         unset_fit [305]
                0.00    0.00       4/5           del_udv_by_name [198]
-----------------------------------------------
                0.00    0.00       1/1           reset_command [62]
[306]    0.0    0.00    0.00       1         unset_grid [306]
-----------------------------------------------
                0.00    0.00       1/1           reset_command [62]
[307]    0.0    0.00    0.00       1         unset_histogram [307]
                0.00    0.00       1/2           free_histlist [220]
-----------------------------------------------
                0.00    0.00       1/1           reset_command [62]
[308]    0.0    0.00    0.00       1         unset_isosamples [308]
                0.00    0.00       1/2           sp_free [231]
-----------------------------------------------
                0.00    0.00       1/1           reset_command [62]
[309]    0.0    0.00    0.00       1         unset_mapping [309]
-----------------------------------------------
                0.00    0.00       1/1           reset_command [62]
[310]    0.0    0.00    0.00       1         unset_missing [310]
-----------------------------------------------
                0.00    0.00       1/1           reset_command [62]
[311]    0.0    0.00    0.00       1         unset_offsets [311]
-----------------------------------------------
                0.00    0.00       1/1           reset_command [62]
[312]    0.0    0.00    0.00       1         unset_origin [312]
-----------------------------------------------
                0.00    0.00       1/1           reset_command [62]
[313]    0.0    0.00    0.00       1         unset_parametric [313]
-----------------------------------------------
                0.00    0.00       1/1           reset_command [62]
[314]    0.0    0.00    0.00       1         unset_pointintervalbox [314]
-----------------------------------------------
                0.00    0.00       1/1           reset_command [62]
[315]    0.0    0.00    0.00       1         unset_pointsize [315]
-----------------------------------------------
                0.00    0.00       1/1           reset_command [62]
[316]    0.0    0.00    0.00       1         unset_polar [316]
-----------------------------------------------
                0.00    0.00       1/1           reset_command [62]
[317]    0.0    0.00    0.00       1         unset_samples [317]
                0.00    0.00       1/1           cp_free [247]
                0.00    0.00       1/2           sp_free [231]
-----------------------------------------------
                0.00    0.00       1/1           reset_command [62]
[318]    0.0    0.00    0.00       1         unset_size [318]
-----------------------------------------------
                0.00    0.00       1/1           reset_command [62]
[319]    0.0    0.00    0.00       1         unset_style_circle [319]
-----------------------------------------------
                0.00    0.00       1/1           reset_command [62]
[320]    0.0    0.00    0.00       1         unset_style_ellipse [320]
-----------------------------------------------
                0.00    0.00       1/1           reset_command [62]
[321]    0.0    0.00    0.00       1         unset_style_rectangle [321]
-----------------------------------------------
                0.00    0.00       1/1           reset_command [62]
[322]    0.0    0.00    0.00       1         unset_textbox_style [322]
-----------------------------------------------
                0.00    0.00       1/1           reset_command [62]
[323]    0.0    0.00    0.00       1         unset_ticslevel [323]
-----------------------------------------------
                0.00    0.00       1/1           reset_command [62]
[324]    0.0    0.00    0.00       1         unset_timefmt [324]
                0.00    0.00       1/227         gp_strdup [74]
-----------------------------------------------
                0.00    0.00       1/1           reset_command [62]
[325]    0.0    0.00    0.00       1         unset_timestamp [325]
                0.00    0.00       1/38          unset_axislabel_or_title [125]
-----------------------------------------------
                0.00    0.00       1/1           reset_command [62]
[326]    0.0    0.00    0.00       1         unset_view [326]
-----------------------------------------------
                0.00    0.00       1/1           reset_command [62]
[327]    0.0    0.00    0.00       1         unset_zero [327]
-----------------------------------------------
                0.00    0.00       1/1           update_gpval_variables [50]
[328]    0.0    0.00    0.00       1         update_plot_bounds [328]
                0.00    0.00       7/15          fill_gpval_integer [163]
-----------------------------------------------
                0.00    0.00       1/1           term_end_plot [291]
[329]    0.0    0.00    0.00       1         update_ruler [329]
-----------------------------------------------
                0.00    0.00       1/1           GetAnnotateString [233]
[330]    0.0    0.00    0.00       1         xy_format [330]
-----------------------------------------------
                0.00    0.00       1/9           QByteArray::~QByteArray() [2101]
                0.00    0.00       8/9           QString::~QString() [2089]
[2088]   0.0    0.00    0.00       9         QBasicAtomicInt::deref() [2088]
-----------------------------------------------
                0.00    0.00       1/8           operator+(QString const&, char const*) [2109]
                0.00    0.00       7/8           qt_options [277]
[2089]   0.0    0.00    0.00       8         QString::~QString() [2089]
                0.00    0.00       8/9           QBasicAtomicInt::deref() [2088]
-----------------------------------------------
                0.00    0.00       3/6           QString::QString(QString const&) [2093]
                0.00    0.00       3/6           QString::QString() [2094]
[2090]   0.0    0.00    0.00       6         QBasicAtomicInt::ref() [2090]
-----------------------------------------------
                0.00    0.00       1/4           qt_options [277]
                0.00    0.00       1/4           operator+(QString const&, QString const&) [2110]
                0.00    0.00       1/4           operator+(QString const&, char const*) [2109]
                0.00    0.00       1/4           operator+(char const*, QString const&) [2108]
[2091]   0.0    0.00    0.00       4         QString::operator+=(QString const&) [2091]
-----------------------------------------------
                0.00    0.00       3/3           QString::QString(QString const&) [2093]
[2092]   0.0    0.00    0.00       3         qt_noop() [2092]
-----------------------------------------------
                0.00    0.00       1/3           operator+(QString const&, QString const&) [2110]
                0.00    0.00       1/3           operator+(QString const&, char const*) [2109]
                0.00    0.00       1/3           operator+(QString const&, char) [2111]
[2093]   0.0    0.00    0.00       3         QString::QString(QString const&) [2093]
                0.00    0.00       3/3           qt_noop() [2092]
                0.00    0.00       3/6           QBasicAtomicInt::ref() [2090]
-----------------------------------------------
                0.00    0.00       1/3           qt_options [277]
                0.00    0.00       2/3           QtOption::QtOption() [2107]
[2094]   0.0    0.00    0.00       3         QString::QString() [2094]
                0.00    0.00       3/6           QBasicAtomicInt::ref() [2090]
-----------------------------------------------
                0.00    0.00       1/2           QByteArray::detach() [2100]
                0.00    0.00       1/2           QString::operator+=(QChar) [2106]
[2095]   0.0    0.00    0.00       2         QBasicAtomicInt::operator!=(int) const [2095]
-----------------------------------------------
                0.00    0.00       1/1           __libc_csu_init [2242]
[2096]   0.0    0.00    0.00       1         _GLOBAL__sub_I__Z18qt_encodingToCodec15set_encoding_id [2096]
                0.00    0.00       1/1           __static_initialization_and_destruction_0(int, int) [2097]
-----------------------------------------------
                0.00    0.00       1/1           _GLOBAL__sub_I__Z18qt_encodingToCodec15set_encoding_id [2096]
[2097]   0.0    0.00    0.00       1         __static_initialization_and_destruction_0(int, int) [2097]
                0.00    0.00       1/1           QColor::QColor(int, int, int, int) [2103]
-----------------------------------------------
                0.00    0.00       1/1           qt_options [277]
[2098]   0.0    0.00    0.00       1         ensureOptionsCreated() [2098]
                0.00    0.00       1/1           QtOption::QtOption() [2107]
-----------------------------------------------
                0.00    0.00       1/1           qt_options [277]
[2099]   0.0    0.00    0.00       1         QByteArray::data() [2099]
                0.00    0.00       1/1           QByteArray::detach() [2100]
-----------------------------------------------
                0.00    0.00       1/1           QByteArray::data() [2099]
[2100]   0.0    0.00    0.00       1         QByteArray::detach() [2100]
                0.00    0.00       1/2           QBasicAtomicInt::operator!=(int) const [2095]
-----------------------------------------------
                0.00    0.00       1/1           qt_options [277]
[2101]   0.0    0.00    0.00       1         QByteArray::~QByteArray() [2101]
                0.00    0.00       1/9           QBasicAtomicInt::deref() [2088]
-----------------------------------------------
                0.00    0.00       1/1           QString::operator+=(QChar) [2106]
[2102]   0.0    0.00    0.00       1         QChar::unicode() [2102]
-----------------------------------------------
                0.00    0.00       1/1           __static_initialization_and_destruction_0(int, int) [2097]
[2103]   0.0    0.00    0.00       1         QColor::QColor(int, int, int, int) [2103]
-----------------------------------------------
                0.00    0.00       1/1           QtOption::QtOption() [2107]
[2104]   0.0    0.00    0.00       1         QPoint::QPoint() [2104]
-----------------------------------------------
                0.00    0.00       1/1           QtOption::QtOption() [2107]
[2105]   0.0    0.00    0.00       1         QString::QString(char const*) [2105]
-----------------------------------------------
                0.00    0.00       1/1           operator+(QString const&, char) [2111]
[2106]   0.0    0.00    0.00       1         QString::operator+=(QChar) [2106]
                0.00    0.00       1/2           QBasicAtomicInt::operator!=(int) const [2095]
                0.00    0.00       1/1           QChar::unicode() [2102]
-----------------------------------------------
                0.00    0.00       1/1           ensureOptionsCreated() [2098]
[2107]   0.0    0.00    0.00       1         QtOption::QtOption() [2107]
                0.00    0.00       2/3           QString::QString() [2094]
                0.00    0.00       1/1           QString::QString(char const*) [2105]
                0.00    0.00       1/1           QPoint::QPoint() [2104]
-----------------------------------------------
                0.00    0.00       1/1           qt_options [277]
[2108]   0.0    0.00    0.00       1         operator+(char const*, QString const&) [2108]
                0.00    0.00       1/4           QString::operator+=(QString const&) [2091]
-----------------------------------------------
                0.00    0.00       1/1           qt_options [277]
[2109]   0.0    0.00    0.00       1         operator+(QString const&, char const*) [2109]
                0.00    0.00       1/3           QString::QString(QString const&) [2093]
                0.00    0.00       1/4           QString::operator+=(QString const&) [2091]
                0.00    0.00       1/8           QString::~QString() [2089]
-----------------------------------------------
                0.00    0.00       1/1           qt_options [277]
[2110]   0.0    0.00    0.00       1         operator+(QString const&, QString const&) [2110]
                0.00    0.00       1/3           QString::QString(QString const&) [2093]
                0.00    0.00       1/4           QString::operator+=(QString const&) [2091]
-----------------------------------------------
                0.00    0.00       1/1           qt_options [277]
[2111]   0.0    0.00    0.00       1         operator+(QString const&, char) [2111]
                0.00    0.00       1/3           QString::QString(QString const&) [2093]
                0.00    0.00       1/1           QString::operator+=(QChar) [2106]
-----------------------------------------------

 This table describes the call tree of the program, and was sorted by
 the total amount of time spent in each function and its children.

 Each entry in this table consists of several lines.  The line with the
 index number at the left hand margin lists the current function.
 The lines above it list the functions that called this function,
 and the lines below it list the functions this one called.
 This line lists:
     index	A unique number given to each element of the table.
		Index numbers are sorted numerically.
		The index number is printed next to every function name so
		it is easier to look up where the function is in the table.

     % time	This is the percentage of the `total' time that was spent
		in this function and its children.  Note that due to
		different viewpoints, functions excluded by options, etc,
		these numbers will NOT add up to 100%.

     self	This is the total amount of time spent in this function.

     children	This is the total amount of time propagated into this
		function by its children.

     called	This is the number of times the function was called.
		If the function called itself recursively, the number
		only includes non-recursive calls, and is followed by
		a `+' and the number of recursive calls.

     name	The name of the current function.  The index number is
		printed after it.  If the function is a member of a
		cycle, the cycle number is printed between the
		function's name and the index number.


 For the function's parents, the fields have the following meanings:

     self	This is the amount of time that was propagated directly
		from the function into this parent.

     children	This is the amount of time that was propagated from
		the function's children into this parent.

     called	This is the number of times this parent called the
		function `/' the total number of times the function
		was called.  Recursive calls to the function are not
		included in the number after the `/'.

     name	This is the name of the parent.  The parent's index
		number is printed after it.  If the parent is a
		member of a cycle, the cycle number is printed between
		the name and the index number.

 If the parents of the function cannot be determined, the word
 `<spontaneous>' is printed in the `name' field, and all the other
 fields are blank.

 For the function's children, the fields have the following meanings:

     self	This is the amount of time that was propagated directly
		from the child into the function.

     children	This is the amount of time that was propagated from the
		child's children to the function.

     called	This is the number of times the function called
		this child `/' the total number of times the child
		was called.  Recursive calls by the child are not
		listed in the number after the `/'.

     name	This is the name of the child.  The child's index
		number is printed after it.  If the child is a
		member of a cycle, the cycle number is printed
		between the name and the index number.

 If there are any cycles (circles) in the call graph, there is an
 entry for the cycle-as-a-whole.  This entry shows who called the
 cycle (as parents) and the members of the cycle (as children.)
 The `+' recursive calls entry shows the number of function calls that
 were internal to the cycle, and the calls entry for each member shows,
 for that member, how many times it was called from other members of
 the cycle.

Copyright (C) 2012 Free Software Foundation, Inc.

Copying and distribution of this file, with or without modification,
are permitted in any medium without royalty provided the copyright
notice and this notice are preserved.

Index by function name

 [161] ENHest_put_text        [21] df_gets               [114] parse_logical_AND_expression
 [137] ENHsvg_FLUSH           [42] df_open               [115] parse_logical_OR_expression
  [87] ENHsvg_OPEN            [88] df_parse_string_field [116] parse_multiplicative_expression
 [143] ENHsvg_put_text         [9] df_readascii           [91] parse_primary_expression
  [79] ENHsvg_writec           [8] df_readline            [51] parse_range
  [26] Gcomplex              [193] df_set_key_title      [117] parse_relational_expression
 [233] GetAnnotateString     [194] df_set_plot_mode       [92] parse_unary_expression
 [144] Ginteger               [10] df_tokenise           [225] perm_at
 [130] Gstring               [248] df_unset_datafile_binary [226] place_arrows
 [234] MousePosToGraphPosReal [180] display_ipc_commands  [46] place_grid
  [71] SVG_AddSpaceOrNewline [249] do_key_bounds         [272] place_histogram_titles
 [118] SVG_GroupClose        [250] do_key_layout         [227] place_labels
  [78] SVG_GroupFilledClose   [57] do_key_sample         [210] place_objects
 [131] SVG_GroupOpen           [3] do_line               [228] place_parallel_axes
 [121] SVG_MoveForced         [19] do_plot                [56] plot_border
  [83] SVG_PathClose         [219] do_pointsize            [4] plot_command
 [122] SVG_PathOpen           [12] do_string_and_free     [20] plot_lines
  [77] SVG_Pen_RealID         [58] draw_clip_line        [273] plot_mode
 [164] SVG_SetFont           [251] draw_key               [43] plot_option_using
 [133] SVG_dashtype          [252] draw_titles             [5] plotrequest
 [235] SVG_graphics          [171] edge_intersect        [274] pm3d_reset
 [187] SVG_hypertext         [158] empty_iteration        [65] pop
